Identificador;Columna 1;Columna 2;Columna 3;Columna 4
Dato 24038;0;0;0;0
Dato 24039;0;0;0;0
Dato 24040;0;0;0;0
Dato 24041;0;0;0;0
Dato 24042;0;0;0;0
Dato 24043;0;0;0;0
Dato 24044;0;0;0;0
Dato 24045;0;0;0;0
Dato 24046;0;0;0;0
Dato 24047;0;0;0;0
Dato 24048;0;0;0;0
Dato 24049;0;0;0;0
Dato 24050;0;0;0;0
Dato 24051;0;0;0;0
Dato 24052;0;0;0;0
Dato 24053;0;0;0;0
Dato 24054;0;0;0;0
Dato 24055;0;0;0;0
Dato 24056;0;0;0;0
Dato 24057;0;0;0;0
Dato 24058;0;0;0;0
Dato 24059;0;0;0;0
Dato 24060;0;0;0;0
Dato 24061;0;0;0;0
Dato 24062;0;0;0;0
Dato 24063;0;0;0;0
Dato 24064;0;0;0;0
Dato 24065;0;0;0;0
Dato 24066;0;0;0;0
Dato 24067;0;0;0;0
Dato 24068;0;0;0;0
Dato 24069;0;0;0;0
Dato 24070;0;0;0;0
Dato 24071;0;0;0;0
Dato 24072;0;0;0;0
Dato 24073;0;0;0;0
Dato 24074;0;0;0;0
Dato 24075;0;0;0;0
Dato 24076;0;0;0;0
Dato 24077;0;0;0;0
Dato 24078;0;0;0;0
Dato 24079;0;0;0;0
Dato 24080;0;0;0;0
Dato 24081;0;0;0;0
Dato 24082;0;0;0;0
Dato 24083;0;0;0;0
Dato 24084;0;0;0;0
Dato 24085;0;0;0;0
Dato 24086;0;0;0;0
Dato 24087;0;0;0;0
Dato 24088;0;0;0;0
Dato 24089;0;0;0;0
Dato 24090;0;0;0;0
Dato 24091;0;0;0;0
Dato 24092;0;0;0;0
Dato 24093;0;0;0;0
Dato 24094;0;0;0;0
Dato 24095;0;0;0;0
Dato 24096;0;0;0;0
Dato 24097;0;0;0;0
Dato 24098;0;0;0;0
Dato 24099;0;0;0;0
Dato 24100;0;0;0;0
Dato 24101;0;0;0;0
Dato 24102;0;0;0;0
Dato 24103;0;0;0;0
Dato 24104;0;0;0;0
Dato 24105;0;0;0;0
Dato 24106;0;0;0;0
Dato 24107;0;0;0;0
Dato 24108;0;0;0;0
Dato 24109;0;0;0;0
Dato 24110;0;0;0;0
Dato 24111;0;0;0;0
Dato 24112;0;0;0;0
Dato 24113;0;0;0;0
Dato 24114;0;0;0;0
Dato 24115;0;0;0;0
Dato 24116;0;0;0;0
Dato 24117;0;0;0;0
Dato 24118;0;0;0;0
Dato 24119;204;43;193;1
Dato 24120;238;64;204;1
Dato 24121;229;87;155;2
Dato 24122;223;100;125;2
Dato 24123;218;109;105;2
Dato 24124;218;111;101;2
Dato 24125;214;116;98;2
Dato 24126;205;126;89;3
Dato 24127;207;123;92;2
Dato 24128;214;115;98;2
Dato 24129;201;130;86;3
Dato 24130;196;136;81;3
Dato 24131;208;123;92;2
Dato 24132;215;114;99;2
Dato 24133;217;111;101;2
Dato 24134;218;111;101;2
Dato 24135;218;111;101;2
Dato 24136;218;111;102;2
Dato 24137;219;109;107;2
Dato 24138;222;102;122;2
Dato 24139;222;102;122;2
Dato 24140;219;109;107;2
Dato 24141;218;111;101;2
Dato 24142;217;112;101;2
Dato 24143;217;112;100;2
Dato 24144;216;113;100;2
Dato 24145;215;115;98;2
Dato 24146;205;125;90;2
Dato 24147;191;141;77;3
Dato 24148;189;143;76;3
Dato 24149;193;139;79;3
Dato 24150;199;132;84;3
Dato 24151;209;121;94;2
Dato 24152;215;114;99;2
Dato 24153;217;112;100;2
Dato 24154;216;113;100;2
Dato 24155;216;113;100;2
Dato 24156;217;112;100;2
Dato 24157;216;113;99;2
Dato 24158;212;117;96;2
Dato 24159;204;127;89;2
Dato 24160;195;137;80;3
Dato 24161;193;139;79;3
Dato 24162;200;131;85;3
Dato 24163;205;126;90;2
Dato 24164;203;127;88;2
Dato 24165;205;126;90;2
Dato 24166;201;131;86;3
Dato 24167;195;137;81;3
Dato 24168;194;139;79;3
Dato 24169;193;139;79;3
Dato 24170;195;137;81;3
Dato 24171;203;128;88;2
Dato 24172;208;123;92;2
Dato 24173;205;126;89;2
Dato 24174;200;132;85;3
Dato 24175;197;135;82;3
Dato 24176;205;126;89;2
Dato 24177;214;116;97;2
Dato 24178;216;113;100;2
Dato 24179;217;112;101;2
Dato 24180;218;111;101;2
Dato 24181;218;111;101;2
Dato 24182;218;111;102;2
Dato 24183;220;107;110;2
Dato 24184;223;99;128;2
Dato 24185;230;84;162;2
Dato 24186;240;62;209;1
Dato 24187;244;53;229;1
Dato 24188;246;50;237;1
Dato 24189;248;46;245;1
Dato 24190;248;45;248;1
Dato 24191;248;45;248;1
Dato 24192;248;45;248;1
Dato 24193;249;45;249;1
Dato 24194;249;45;249;1
Dato 24195;248;45;248;1
Dato 24196;248;46;246;1
Dato 24197;245;52;232;1
Dato 24198;241;61;213;1
Dato 24199;238;66;200;1
Dato 24200;236;72;189;1
Dato 24201;231;82;166;2
Dato 24202;227;92;144;2
Dato 24203;223;99;129;2
Dato 24204;221;104;118;2
Dato 24205;219;107;109;2
Dato 24206;219;109;106;2
Dato 24207;219;109;105;2
Dato 24208;218;110;103;2
Dato 24209;218;110;102;2
Dato 24210;218;110;103;2
Dato 24211;218;110;104;2
Dato 24212;219;108;108;2
Dato 24213;218;110;103;2
Dato 24214;218;111;101;2
Dato 24215;218;111;101;2
Dato 24216;218;111;101;2
Dato 24217;218;111;101;2
Dato 24218;218;111;102;2
Dato 24219;218;111;101;2
Dato 24220;218;111;102;2
Dato 24221;219;109;105;2
Dato 24222;222;102;122;2
Dato 24223;229;88;153;2
Dato 24224;227;90;148;2
Dato 24225;227;91;145;2
Dato 24226;237;69;195;1
Dato 24227;246;50;237;1
Dato 24228;247;45;245;1
Dato 24229;239;44;238;1
Dato 24230;243;44;243;1
Dato 24231;247;45;246;1
Dato 24232;247;45;245;1
Dato 24233;246;45;244;1
Dato 24234;244;45;242;1
Dato 24235;242;46;236;1
Dato 24236;241;47;234;1
Dato 24237;243;46;238;1
Dato 24238;234;46;226;1
Dato 24239;228;47;217;1
Dato 24240;0;0;0;0
Dato 24241;0;0;0;0
Dato 24242;0;0;0;0
Dato 24243;0;0;0;0
Dato 24244;0;0;0;0
Dato 24245;0;0;0;0
Dato 24246;0;0;0;0
Dato 24247;0;0;0;0
Dato 24248;0;0;0;0
Dato 24249;0;0;0;0
Dato 24250;0;0;0;0
Dato 24251;0;0;0;0
Dato 24252;0;0;0;0
Dato 24253;0;0;0;0
Dato 24254;0;0;0;0
Dato 24255;0;0;0;0
Dato 24256;0;0;0;0
Dato 24257;0;0;0;0
Dato 24258;0;0;0;0
Dato 24259;0;0;0;0
Dato 24260;0;0;0;0
Dato 24261;0;0;0;0
Dato 24262;0;0;0;0
Dato 24263;0;0;0;0
Dato 24264;0;0;0;0
Dato 24265;0;0;0;0
Dato 24266;0;0;0;0
Dato 24267;0;0;0;0
Dato 24268;0;0;0;0
Dato 24269;0;0;0;0
Dato 24270;0;0;0;0
Dato 24271;0;0;0;0
Dato 24272;0;0;0;0
Dato 24273;0;0;0;0
Dato 24274;0;0;0;0
Dato 24275;0;0;0;0
Dato 24276;0;0;0;0
Dato 24277;0;0;0;0
Dato 24278;0;0;0;0
Dato 24279;0;0;0;0
Dato 24280;0;0;0;0
Dato 24281;0;0;0;0
Dato 24282;0;0;0;0
Dato 24283;0;0;0;0
Dato 24284;0;0;0;0
Dato 24285;0;0;0;0
Dato 24286;0;0;0;0
Dato 24287;0;0;0;0
Dato 24288;0;0;0;0
Dato 24289;0;0;0;0
Dato 24290;0;0;0;0
Dato 24291;0;0;0;0
Dato 24292;0;0;0;0
Dato 24293;0;0;0;0
Dato 24294;0;0;0;0
Dato 24295;0;0;0;0
Dato 24296;0;0;0;0
Dato 24297;0;0;0;0
Dato 24298;0;0;0;0
Dato 24299;0;0;0;0
Dato 24300;0;0;0;0
Dato 24301;0;0;0;0
Dato 24302;0;0;0;0
Dato 24303;0;0;0;0
Dato 24304;0;0;0;0
Dato 24305;0;0;0;0
Dato 24306;0;0;0;0
Dato 24307;0;0;0;0
Dato 24308;0;0;0;0
Dato 24309;0;0;0;0
Dato 24310;0;0;0;0
Dato 24311;0;0;0;0
Dato 24312;0;0;0;0
Dato 24313;0;0;0;0
Dato 24314;0;0;0;0
Dato 24315;0;0;0;0
Dato 24316;0;0;0;0
Dato 24317;0;0;0;0
Dato 24318;0;0;0;0
Dato 24319;0;0;0;0
Dato 24320;0;0;0;0
Dato 24321;0;0;0;0
Dato 24322;0;0;0;0
Dato 24323;0;0;0;0
Dato 24324;0;0;0;0
Dato 24325;0;0;0;0
Dato 24326;0;0;0;0
Dato 24327;0;0;0;0
Dato 24328;0;0;0;0
Dato 24329;0;0;0;0
Dato 24330;0;0;0;0
Dato 24331;0;0;0;0
Dato 24332;0;0;0;0
Dato 24333;0;0;0;0
Dato 24334;0;0;0;0
Dato 24335;0;0;0;0
Dato 24336;195;40;186;1
Dato 24337;239;58;215;1
Dato 24338;234;76;179;1
Dato 24339;226;93;143;2
Dato 24340;220;106;112;2
Dato 24341;218;111;102;2
Dato 24342;216;113;100;2
Dato 24343;207;123;92;2
Dato 24344;206;124;91;3
Dato 24345;215;114;99;2
Dato 24346;207;123;92;2
Dato 24347;197;134;83;3
Dato 24348;206;124;91;2
Dato 24349;215;114;99;2
Dato 24350;218;111;101;2
Dato 24351;218;111;101;2
Dato 24352;218;111;101;2
Dato 24353;218;111;101;2
Dato 24354;218;111;102;2
Dato 24355;220;106;113;2
Dato 24356;224;97;133;2
Dato 24357;222;102;121;2
Dato 24358;218;110;104;2
Dato 24359;217;112;101;2
Dato 24360;217;112;101;2
Dato 24361;215;114;99;2
Dato 24362;214;115;98;2
Dato 24363;213;117;97;2
Dato 24364;200;131;85;3
Dato 24365;190;143;76;3
Dato 24366;192;140;78;3
Dato 24367;202;129;87;2
Dato 24368;209;121;93;2
Dato 24369;215;114;99;2
Dato 24370;217;112;101;2
Dato 24371;217;112;101;2
Dato 24372;218;111;101;2
Dato 24373;218;111;101;2
Dato 24374;218;111;101;2
Dato 24375;217;112;101;2
Dato 24376;215;114;99;2
Dato 24377;207;124;91;2
Dato 24378;196;136;81;3
Dato 24379;196;136;82;3
Dato 24380;202;130;87;3
Dato 24381;209;121;93;2
Dato 24382;213;117;97;2
Dato 24383;209;121;94;2
Dato 24384;205;125;90;2
Dato 24385;207;123;91;2
Dato 24386;208;122;93;2
Dato 24387;202;129;87;3
Dato 24388;205;126;89;2
Dato 24389;213;117;97;2
Dato 24390;214;115;98;2
Dato 24391;212;118;96;2
Dato 24392;205;125;90;2
Dato 24393;207;124;91;2
Dato 24394;211;119;95;2
Dato 24395;215;114;99;2
Dato 24396;217;112;101;2
Dato 24397;218;111;102;2
Dato 24398;218;111;102;2
Dato 24399;218;110;103;2
Dato 24400;218;110;104;2
Dato 24401;220;107;110;2
Dato 24402;222;103;119;2
Dato 24403;226;94;140;2
Dato 24404;230;85;160;2
Dato 24405;233;79;173;2
Dato 24406;242;60;215;1
Dato 24407;248;46;245;1
Dato 24408;249;45;249;1
Dato 24409;248;45;249;1
Dato 24410;248;45;248;1
Dato 24411;248;45;247;1
Dato 24412;247;47;243;1
Dato 24413;244;54;227;1
Dato 24414;237;70;192;1
Dato 24415;231;82;165;2
Dato 24416;227;92;144;2
Dato 24417;224;98;129;2
Dato 24418;221;104;116;2
Dato 24419;220;107;110;2
Dato 24420;218;110;103;2
Dato 24421;218;111;101;2
Dato 24422;217;112;100;2
Dato 24423;216;113;99;2
Dato 24424;215;114;99;2
Dato 24425;215;114;99;2
Dato 24426;215;114;99;2
Dato 24427;216;113;100;2
Dato 24428;217;112;101;2
Dato 24429;218;111;102;2
Dato 24430;218;111;101;2
Dato 24431;218;111;101;2
Dato 24432;218;111;101;2
Dato 24433;218;111;101;2
Dato 24434;218;111;101;2
Dato 24435;218;111;101;2
Dato 24436;218;111;101;2
Dato 24437;218;111;101;2
Dato 24438;218;111;101;2
Dato 24439;218;110;103;2
Dato 24440;220;106;113;2
Dato 24441;224;98;129;2
Dato 24442;231;83;164;2
Dato 24443;240;62;209;1
Dato 24444;244;54;227;1
Dato 24445;246;48;239;1
Dato 24446;239;44;236;1
Dato 24447;236;43;235;1
Dato 24448;241;44;240;1
Dato 24449;247;45;246;1
Dato 24450;243;45;240;1
Dato 24451;246;45;244;1
Dato 24452;245;45;243;1
Dato 24453;241;47;234;1
Dato 24454;241;47;235;1
Dato 24455;235;47;226;1
Dato 24456;0;0;0;0
Dato 24457;0;0;0;0
Dato 24458;0;0;0;0
Dato 24459;0;0;0;0
Dato 24460;0;0;0;0
Dato 24461;0;0;0;0
Dato 24462;0;0;0;0
Dato 24463;0;0;0;0
Dato 24464;0;0;0;0
Dato 24465;0;0;0;0
Dato 24466;0;0;0;0
Dato 24467;0;0;0;0
Dato 24468;0;0;0;0
Dato 24469;0;0;0;0
Dato 24470;0;0;0;0
Dato 24471;0;0;0;0
Dato 24472;0;0;0;0
Dato 24473;0;0;0;0
Dato 24474;0;0;0;0
Dato 24475;0;0;0;0
Dato 24476;0;0;0;0
Dato 24477;0;0;0;0
Dato 24478;0;0;0;0
Dato 24479;0;0;0;0
Dato 24480;0;0;0;0
Dato 24481;0;0;0;0
Dato 24482;0;0;0;0
Dato 24483;0;0;0;0
Dato 24484;0;0;0;0
Dato 24485;0;0;0;0
Dato 24486;0;0;0;0
Dato 24487;0;0;0;0
Dato 24488;0;0;0;0
Dato 24489;0;0;0;0
Dato 24490;0;0;0;0
Dato 24491;0;0;0;0
Dato 24492;0;0;0;0
Dato 24493;0;0;0;0
Dato 24494;0;0;0;0
Dato 24495;0;0;0;0
Dato 24496;0;0;0;0
Dato 24497;0;0;0;0
Dato 24498;0;0;0;0
Dato 24499;0;0;0;0
Dato 24500;0;0;0;0
Dato 24501;0;0;0;0
Dato 24502;0;0;0;0
Dato 24503;0;0;0;0
Dato 24504;0;0;0;0
Dato 24505;0;0;0;0
Dato 24506;0;0;0;0
Dato 24507;0;0;0;0
Dato 24508;0;0;0;0
Dato 24509;0;0;0;0
Dato 24510;0;0;0;0
Dato 24511;0;0;0;0
Dato 24512;0;0;0;0
Dato 24513;0;0;0;0
Dato 24514;0;0;0;0
Dato 24515;0;0;0;0
Dato 24516;0;0;0;0
Dato 24517;0;0;0;0
Dato 24518;0;0;0;0
Dato 24519;0;0;0;0
Dato 24520;0;0;0;0
Dato 24521;0;0;0;0
Dato 24522;0;0;0;0
Dato 24523;0;0;0;0
Dato 24524;0;0;0;0
Dato 24525;0;0;0;0
Dato 24526;0;0;0;0
Dato 24527;0;0;0;0
Dato 24528;0;0;0;0
Dato 24529;0;0;0;0
Dato 24530;0;0;0;0
Dato 24531;0;0;0;0
Dato 24532;0;0;0;0
Dato 24533;0;0;0;0
Dato 24534;0;0;0;0
Dato 24535;0;0;0;0
Dato 24536;0;0;0;0
Dato 24537;0;0;0;0
Dato 24538;0;0;0;0
Dato 24539;0;0;0;0
Dato 24540;0;0;0;0
Dato 24541;0;0;0;0
Dato 24542;0;0;0;0
Dato 24543;0;0;0;0
Dato 24544;0;0;0;0
Dato 24545;0;0;0;0
Dato 24546;0;0;0;0
Dato 24547;0;0;0;0
Dato 24548;0;0;0;0
Dato 24549;0;0;0;0
Dato 24550;0;0;0;0
Dato 24551;0;0;0;0
Dato 24552;0;0;0;0
Dato 24553;175;35;168;1
Dato 24554;238;53;221;1
Dato 24555;238;69;196;1
Dato 24556;232;81;168;1
Dato 24557;222;102;122;2
Dato 24558;218;111;102;2
Dato 24559;217;112;101;2
Dato 24560;210;120;94;2
Dato 24561;207;123;92;2
Dato 24562;215;114;99;2
Dato 24563;214;115;98;2
Dato 24564;203;128;88;3
Dato 24565;204;127;89;2
Dato 24566;214;115;98;2
Dato 24567;218;111;101;2
Dato 24568;218;111;101;2
Dato 24569;218;111;101;2
Dato 24570;218;111;101;2
Dato 24571;218;111;101;2
Dato 24572;219;109;106;2
Dato 24573;223;100;126;2
Dato 24574;224;97;133;2
Dato 24575;219;108;109;2
Dato 24576;217;112;101;2
Dato 24577;218;111;101;2
Dato 24578;217;112;101;2
Dato 24579;216;113;100;2
Dato 24580;217;112;101;2
Dato 24581;211;118;95;2
Dato 24582;194;138;80;3
Dato 24583;191;142;77;3
Dato 24584;202;129;87;2
Dato 24585;209;121;93;2
Dato 24586;215;115;98;2
Dato 24587;217;111;101;2
Dato 24588;218;111;101;2
Dato 24589;218;111;101;2
Dato 24590;218;111;101;2
Dato 24591;218;111;101;2
Dato 24592;218;111;101;2
Dato 24593;218;111;101;2
Dato 24594;216;113;100;2
Dato 24595;211;119;95;2
Dato 24596;205;126;90;2
Dato 24597;199;132;85;3
Dato 24598;208;123;92;2
Dato 24599;214;115;98;2
Dato 24600;215;114;99;2
Dato 24601;214;115;98;2
Dato 24602;210;119;95;2
Dato 24603;214;115;98;2
Dato 24604;212;117;96;2
Dato 24605;205;126;90;3
Dato 24606;209;121;93;2
Dato 24607;215;114;99;2
Dato 24608;216;113;100;2
Dato 24609;216;113;99;2
Dato 24610;214;115;98;2
Dato 24611;211;119;95;2
Dato 24612;212;118;96;2
Dato 24613;216;113;100;2
Dato 24614;218;111;101;2
Dato 24615;218;111;101;2
Dato 24616;218;111;102;2
Dato 24617;220;105;114;2
Dato 24618;225;96;135;2
Dato 24619;228;88;153;2
Dato 24620;228;88;152;2
Dato 24621;227;91;145;2
Dato 24622;226;94;139;2
Dato 24623;236;72;187;1
Dato 24624;247;48;242;1
Dato 24625;249;45;249;1
Dato 24626;248;45;248;1
Dato 24627;248;45;247;1
Dato 24628;247;48;241;1
Dato 24629;243;57;222;1
Dato 24630;236;72;187;1
Dato 24631;228;90;149;2
Dato 24632;222;102;122;2
Dato 24633;219;108;109;2
Dato 24634;218;110;104;2
Dato 24635;218;111;102;2
Dato 24636;216;113;100;2
Dato 24637;214;115;98;2
Dato 24638;212;118;96;2
Dato 24639;206;125;91;2
Dato 24640;200;132;85;3
Dato 24641;196;136;81;3
Dato 24642;196;136;82;3
